City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
KARRATHA,PERTH,40483,52438,555,65.9,1250,65547500,99503750,79603,2010,11
KARRATHA,PERTH,40513,49307,548,63.7,1250,61633750,96733750,77387,2010,12
KARRATHA,PERTH,40544,46249,550,58,1250,57811250,99671250,79737,2011,1
KARRATHA,PERTH,40575,45800,488,65,1250,57250000,88036250,70429,2011,2
KARRATHA,PERTH,40603,55612,581,66.4,1250,69515000,104731250,83785,2011,3
KARRATHA,PERTH,40634,52245,548,66.9,1250,65306250,97593750,78075,2011,4
KARRATHA,PERTH,40664,55951,589,66.4,1250,69938750,105257500,84206,2011,5
KARRATHA,PERTH,40695,53597,578,65.3,1250,66996250,102667500,82134,2011,6
KARRATHA,PERTH,40725,62405,624,71,1250,78006250,109698750,87759,2011,7
KARRATHA,PERTH,40756,63161,663,67.2,1250,78951250,115935000,92748,2011,8
KARRATHA,PERTH,40787,61720,655,66.5,1250,77150000,113503750,90803,2011,9
KARRATHA,PERTH,40817,59887,622,67.7,1250,74858750,108246250,86597,2011,10
KARRATHA,PERTH,40848,64935,663,67.8,1250,81168750,117141250,93713,2011,11
KARRATHA,PERTH,40878,57695,657,59.9,1250,72118750,116238750,92991,2011,12
KARRATHA,PERTH,40909,57209,721,56.4,1250,71511250,126847500,101478,2012,1
KARRATHA,PERTH,40940,60272,664,63.1,1250,75340000,119378750,95503,2012,2
KARRATHA,PERTH,40969,62898,693,64.1,1250,78622500,124457500,99566,2012,3
KARRATHA,PERTH,41000,59938,650,63.4,1250,74922500,118117500,94494,2012,4
KARRATHA,PERTH,41030,66658,701,61.4,1250,83322500,133320000,106656,2012,5
KARRATHA,PERTH,41061,62654,652,63.1,1250,78317500,124110000,99288,2012,6
KARRATHA,PERTH,41091,67234,676,64.1,1250,84042500,129965000,103972,2012,7
KARRATHA,PERTH,41122,67651,703,64.7,1250,84563750,130671250,104537,2012,8
KARRATHA,PERTH,41153,63533,672,64.5,1250,79416250,123188750,98551,2012,9
KARRATHA,PERTH,41183,69713,728,64.1,1250,87141250,135956250,108765,2012,10
KARRATHA,PERTH,41214,67099,698,63.6,1250,83873750,131847500,105478,2012,11
KARRATHA,PERTH,41244,57633,657,57.9,1250,72041250,124326250,99461,2012,12
KARRATHA,PERTH,41275,60154,679,58.2,1250,75192500,129241250,103393,2013,1
KARRATHA,PERTH,41306,53639,551,64.4,1250,67048750,104163750,83331,2013,2
KARRATHA,PERTH,41334,64143,668,64.6,1250,80178750,124030000,99224,2013,3
KARRATHA,PERTH,41365,65113,677,64.6,1250,81391250,126051250,100841,2013,4
KARRATHA,PERTH,41395,67380,707,62.8,1250,84225000,134091250,107273,2013,5
KARRATHA,PERTH,41426,59583,630,61.9,1250,74478750,120266250,96213,2013,6
KARRATHA,PERTH,41456,65847,741,60.4,1250,82308750,136296250,109037,2013,7
KARRATHA,PERTH,41487,59443,703,56.8,1250,74303750,130827500,104662,2013,8
KARRATHA,PERTH,41518,56826,699,54.3,1250,71032500,130847500,104678,2013,9
KARRATHA,PERTH,41548,61837,755,55.4,1250,77296250,139642500,111714,2013,10
KARRATHA,PERTH,41579,56591,727,52.8,1250,70738750,134097500,107278,2013,11
KARRATHA,PERTH,41609,51349,666,52.1,1250,64186250,123260000,98608,2013,12
KARRATHA,PERTH,41640,54896,739,50.4,1250,68620000,136217500,108974,2014,1
KARRATHA,PERTH,41671,52734,670,53.7,1250,65917500,122853750,98283,2014,2
KARRATHA,PERTH,41699,56117,700,54.7,1250,70146250,128238750,102591,2014,3
KARRATHA,PERTH,41730,56746,694,55.5,1250,70932500,127765000,102212,2014,4
KARRATHA,PERTH,41760,58623,704,57,1250,73278750,128495000,102796,2014,5
KARRATHA,PERTH,41791,54188,637,58.4,1250,67735000,116077500,92862,2014,6
KARRATHA,PERTH,41821,61633,655,65.9,1250,77041250,117948750,94359,2014,7
KARRATHA,PERTH,41852,59843,643,65.2,1250,74803750,115071250,92057,2014,8
KARRATHA,PERTH,41883,59516,661,63.6,1250,74395000,117910000,94328,2014,9
KARRATHA,PERTH,41913,63889,711,64,1250,79861250,125976250,100781,2014,10
KARRATHA,PERTH,41944,56459,618,64.9,1250,70573750,109695000,87756,2014,11
KARRATHA,PERTH,41974,51616,634,58.5,1250,64520000,111693750,89355,2014,12
KARRATHA,PERTH,42005,48723,637,55.9,1250,60903750,110673750,88539,2015,1
KARRATHA,PERTH,42036,48323,607,56.3,1250,60403750,108706250,86965,2015,2
KARRATHA,PERTH,42064,51325,660,56.1,1250,64156250,116473750,93179,2015,3
KARRATHA,PERTH,42095,51944,667,55.8,1250,64930000,117801250,94241,2015,4
KARRATHA,PERTH,42125,49355,643,55.8,1250,61693750,113591250,90873,2015,5
KARRATHA,PERTH,42156,48975,653,54.1,1250,61218750,115218750,92175,2015,6
KARRATHA,PERTH,42186,54313,695,56.7,1250,67891250,119836250,95869,2015,7
KARRATHA,PERTH,42217,49463,634,55.6,1250,61828750,111107500,88886,2015,8
KARRATHA,PERTH,42248,51096,651,56.7,1250,63870000,112737500,90190,2015,9
KARRATHA,PERTH,42278,51290,652,58.7,1250,64112500,109181250,87345,2015,10
KARRATHA,PERTH,42309,49513,633,61.5,1250,61891250,101445000,81156,2015,11
KARRATHA,PERTH,42339,45052,636,57.3,1250,56315000,98326250,78661,2015,12
KARRATHA,PERTH,42370,39613,599,52.5,1250,49516250,94342500,75474,2016,1
KARRATHA,PERTH,42401,38595,594,51.8,1250,48243750,93107500,74486,2016,2
KARRATHA,PERTH,42430,42272,640,52.7,1250,52840000,100181250,80145,2016,3
KARRATHA,PERTH,42461,43122,608,59,1250,53902500,91395000,73116,2016,4
KARRATHA,PERTH,42491,45679,626,61.2,1250,57098750,93260000,74608,2016,5
LAUNCESTON,MELBOURNE,38169,42197,500,72.7,476,20085772,27643700,58075,2004,7
LAUNCESTON,MELBOURNE,38200,45350,513,74.6,476,21586600,28919380,60755,2004,8
LAUNCESTON,MELBOURNE,38231,47401,581,65.5,476,22562876,34451452,72377,2004,9
LAUNCESTON,MELBOURNE,38261,49997,608,66.7,476,23798572,35682388,74963,2004,10
LAUNCESTON,MELBOURNE,38292,53227,592,71.4,476,25336052,35497224,74574,2004,11
LAUNCESTON,MELBOURNE,38322,53370,613,68.3,476,25404120,37196068,78143,2004,12
LAUNCESTON,MELBOURNE,38353,56619,605,71.4,476,26950644,37770124,79349,2005,1
LAUNCESTON,MELBOURNE,38384,52748,534,78.6,476,25108048,31946264,67114,2005,2
LAUNCESTON,MELBOURNE,38412,58224,595,76.8,476,27714624,36075088,75788,2005,3
LAUNCESTON,MELBOURNE,38443,53665,585,73.8,476,25544540,34628524,72749,2005,4
LAUNCESTON,MELBOURNE,38473,49786,588,68,476,23698136,34845580,73205,2005,5
LAUNCESTON,MELBOURNE,38504,50220,576,69.5,476,23904720,34374340,72215,2005,6
LAUNCESTON,MELBOURNE,38534,49816,593,66.4,476,23712416,35721420,75045,2005,7
LAUNCESTON,MELBOURNE,38565,50154,582,68.5,476,23873304,34834632,73182,2005,8
LAUNCESTON,MELBOURNE,38596,54330,584,73.7,476,25861080,35066920,73670,2005,9
LAUNCESTON,MELBOURNE,38626,51835,595,68.7,476,24673460,35926576,75476,2005,10
LAUNCESTON,MELBOURNE,38657,57332,592,71,476,27290032,38447948,80773,2005,11
LAUNCESTON,MELBOURNE,38687,59941,625,67.8,476,28531916,42076020,88395,2005,12
LAUNCESTON,MELBOURNE,38718,66249,635,72.5,476,31534524,43509732,91407,2006,1
LAUNCESTON,MELBOURNE,38749,56352,566,66.1,476,26823552,40582808,85258,2006,2
LAUNCESTON,MELBOURNE,38777,60608,623,65.9,476,28849408,43786288,91988,2006,3
LAUNCESTON,MELBOURNE,38808,57843,528,79.4,476,27533268,34678980,72855,2006,4
LAUNCESTON,MELBOURNE,38838,52461,545,67.9,476,24971436,36794800,77300,2006,5
LAUNCESTON,MELBOURNE,38869,50374,520,67.1,476,23978024,35734748,75073,2006,6
LAUNCESTON,MELBOURNE,38899,49759,542,64.7,476,23685284,36632960,76960,2006,7
LAUNCESTON,MELBOURNE,38930,54018,610,74.1,476,25712568,34713728,72928,2006,8
LAUNCESTON,MELBOURNE,38961,56373,604,80,476,26833548,33542292,70467,2006,9
LAUNCESTON,MELBOURNE,38991,58066,617,79.6,476,27639416,34734672,72972,2006,10
LAUNCESTON,MELBOURNE,39022,64913,622,81.3,476,30898588,37994320,79820,2006,11
LAUNCESTON,MELBOURNE,39052,68056,672,80.2,476,32394656,40415256,84906,2006,12
LAUNCESTON,MELBOURNE,39083,70483,673,83.6,476,33549908,40109664,84264,2007,1
LAUNCESTON,MELBOURNE,39114,61841,580,83.1,476,29436316,35442484,74459,2007,2
LAUNCESTON,MELBOURNE,39142,65913,636,81.2,476,31374588,38655008,81208,2007,3
LAUNCESTON,MELBOURNE,39173,63960,607,84.2,476,30444960,36174096,75996,2007,4
LAUNCESTON,MELBOURNE,39203,58840,626,76.1,476,28007840,36787660,77285,2007,5
LAUNCESTON,MELBOURNE,39234,53737,592,72.4,476,25578812,35338716,74241,2007,6
LAUNCESTON,MELBOURNE,39264,56123,609,74,476,26714548,36119832,75882,2007,7
LAUNCESTON,MELBOURNE,39295,57472,629,74.6,476,27356672,36668660,77035,2007,8
LAUNCESTON,MELBOURNE,39326,60307,603,79.2,476,28706132,36261680,76180,2007,9
LAUNCESTON,MELBOURNE,39356,63218,628,80.9,476,30091768,37213680,78180,2007,10
LAUNCESTON,MELBOURNE,39387,69036,626,86.3,476,32861136,38076192,79992,2007,11
LAUNCESTON,MELBOURNE,39417,78103,725,82.1,476,37177028,45262840,95090,2007,12
LAUNCESTON,MELBOURNE,39448,81407,732,83.9,476,38749732,45984456,96606,2008,1
LAUNCESTON,MELBOURNE,39479,75441,666,84.5,476,35909916,42496804,89279,2008,2
LAUNCESTON,MELBOURNE,39508,79536,702,83.4,476,37859136,45372796,95321,2008,3
LAUNCESTON,MELBOURNE,39539,70925,671,82.2,476,33760300,41077372,86297,2008,4
LAUNCESTON,MELBOURNE,39569,65682,698,72.3,476,31264632,43830080,92080,2008,5
LAUNCESTON,MELBOURNE,39600,63383,664,72.1,476,30170308,41859916,87941,2008,6
LAUNCESTON,MELBOURNE,39630,61599,681,70,476,29321124,41906088,88038,2008,7
LAUNCESTON,MELBOURNE,39661,65324,679,71,476,31094224,43774864,91964,2008,8
LAUNCESTON,MELBOURNE,39692,67139,668,76,476,31958164,42071736,88386,2008,9
LAUNCESTON,MELBOURNE,39722,70100,681,77.5,476,33367600,43039444,90419,2008,10
LAUNCESTON,MELBOURNE,39753,70118,655,81.1,476,33376168,41129256,86406,2008,11
LAUNCESTON,MELBOURNE,39783,72283,708,79.4,476,34406708,43321712,91012,2008,12
LAUNCESTON,MELBOURNE,39814,77664,705,86.3,476,36968064,42812392,89942,2009,1
LAUNCESTON,MELBOURNE,39845,65590,602,85.6,476,31220840,36477784,76634,2009,2
LAUNCESTON,MELBOURNE,39873,75780,668,87.3,476,36071280,41339648,86848,2009,3
LAUNCESTON,MELBOURNE,39904,73564,682,81.8,476,35016464,42820008,89958,2009,4
LAUNCESTON,MELBOURNE,39934,66400,642,79.5,476,31606400,39763612,83537,2009,5
LAUNCESTON,MELBOURNE,39965,62642,646,74.9,476,29817592,39821684,83659,2009,6
LAUNCESTON,MELBOURNE,39995,65214,683,73.1,476,31041864,42467768,89218,2009,7
LAUNCESTON,MELBOURNE,40026,67004,684,75.1,476,31893904,42442540,89165,2009,8
LAUNCESTON,MELBOURNE,40057,67300,670,78.9,476,32034800,40587092,85267,2009,9
LAUNCESTON,MELBOURNE,40087,68117,676,77.8,476,32423692,41657140,87515,2009,10
LAUNCESTON,MELBOURNE,40118,69347,652,81.3,476,33009172,40587568,85268,2009,11
LAUNCESTON,MELBOURNE,40148,74150,715,80.4,476,35295400,43878156,92181,2009,12
LAUNCESTON,MELBOURNE,40179,76073,722,82.7,476,36210748,43769628,91953,2010,1
LAUNCESTON,MELBOURNE,40210,70454,655,84.2,476,33536104,39809784,83634,2010,2
LAUNCESTON,MELBOURNE,40238,72322,723,79.5,476,34425272,43325520,91020,2010,3
LAUNCESTON,MELBOURNE,40269,73669,726,78.4,476,35066444,44699256,93906,2010,4
LAUNCESTON,MELBOURNE,40299,66151,693,74.2,476,31487876,42444920,89170,2010,5
LAUNCESTON,MELBOURNE,40330,63061,693,71.2,476,30017036,42141232,88532,2010,6
LAUNCESTON,MELBOURNE,40360,65673,734,69.6,476,31260348,44882992,94292,2010,7
LAUNCESTON,MELBOURNE,40391,66408,659,80.8,476,31610208,39144336,82236,2010,8
LAUNCESTON,MELBOURNE,40422,65545,661,81.5,476,31199420,38274208,80408,2010,9
LAUNCESTON,MELBOURNE,40452,69632,693,82.1,476,33141409,40352039,84781,2010,10
LAUNCESTON,MELBOURNE,40483,69775,669,84.9,476,33212900,39101496,82146,2010,11
LAUNCESTON,MELBOURNE,40513,79477,804,81.5,476,37831052,46439988,97563,2010,12
LAUNCESTON,MELBOURNE,40544,77168,782,78.4,476,36731968,46826976,98376,2011,1
LAUNCESTON,MELBOURNE,40575,65671,683,75.5,476,31259396,41389152,86952,2011,2
LAUNCESTON,MELBOURNE,40603,75412,735,80.1,476,35896112,44830156,94181,2011,3
LAUNCESTON,MELBOURNE,40634,67882,611,88.1,476,32311832,36688652,77077,2011,4
LAUNCESTON,MELBOURNE,40664,62921,600,81.4,476,29950396,36814316,77341,2011,5
LAUNCESTON,MELBOURNE,40695,51992,511,81.2,476,24748192,30478756,64031,2011,6
LAUNCESTON,MELBOURNE,40725,59839,645,78.2,476,28483364,36441608,76558,2011,7
LAUNCESTON,MELBOURNE,40756,62514,660,81.6,476,29756664,36476832,76632,2011,8
LAUNCESTON,MELBOURNE,40787,61448,652,81.8,476,29249248,35744268,75093,2011,9
LAUNCESTON,MELBOURNE,40817,64054,669,79.4,476,30489704,38404156,80681,2011,10
LAUNCESTON,MELBOURNE,40848,68064,674,82.9,476,32398464,39073888,82088,2011,11
LAUNCESTON,MELBOURNE,40878,73579,749,78.9,476,35023604,44390332,93257,2011,12
LAUNCESTON,MELBOURNE,40909,74937,761,79.5,476,35670012,44861572,94247,2012,1
LAUNCESTON,MELBOURNE,40940,66567,655,78.6,476,31685892,40310060,84685,2012,2
LAUNCESTON,MELBOURNE,40969,72446,693,80.2,476,34484296,43011360,90360,2012,3
LAUNCESTON,MELBOURNE,41000,70512,653,82.3,476,33563712,40791772,85697,2012,4
LAUNCESTON,MELBOURNE,41030,65366,664,77.1,476,31114216,40331004,84729,2012,5
LAUNCESTON,MELBOURNE,41061,61918,645,73.8,476,29472968,39909744,83844,2012,6
LAUNCESTON,MELBOURNE,41091,60305,673,66.8,476,28705180,42950432,90232,2012,7
LAUNCESTON,MELBOURNE,41122,66070,689,71.8,476,31449320,43796760,92010,2012,8
LAUNCESTON,MELBOURNE,41153,70934,690,74.1,476,33764584,45545584,95684,2012,9
LAUNCESTON,MELBOURNE,41183,70837,708,74.8,476,33718412,45064348,94673,2012,10
LAUNCESTON,MELBOURNE,41214,76157,829,72.2,476,36250732,50194200,105450,2012,11
LAUNCESTON,MELBOURNE,41244,79756,816,74.2,476,37963856,51176188,107513,2012,12
LAUNCESTON,MELBOURNE,41275,85153,843,77.1,476,40532828,52555636,110411,2013,1
LAUNCESTON,MELBOURNE,41306,70824,736,73.8,476,33712224,45682196,95971,2013,2
LAUNCESTON,MELBOURNE,41334,80797,827,73.3,476,38459372,52478524,110249,2013,3
LAUNCESTON,MELBOURNE,41365,77903,782,75.3,476,37081828,49235536,103436,2013,4
LAUNCESTON,MELBOURNE,41395,64841,726,71.1,476,30864316,43430240,91240,2013,5
LAUNCESTON,MELBOURNE,41426,58128,677,67.9,476,27665442,40750864,85619,2013,6
LAUNCESTON,MELBOURNE,41456,72658,752,78.3,476,34585208,44191840,92840,2013,7
LAUNCESTON,MELBOURNE,41487,67907,736,75.2,476,32323732,42985656,90306,2013,8
LAUNCESTON,MELBOURNE,41518,64101,736,69.4,476,30512076,43994776,92426,2013,9
LAUNCESTON,MELBOURNE,41548,76444,800,78.9,476,36387344,46107264,96864,2013,10
LAUNCESTON,MELBOURNE,41579,70472,797,75.5,476,33544672,44434600,93350,2013,11
LAUNCESTON,MELBOURNE,41609,83561,852,78.7,476,39775036,50531684,106159,2013,12
LAUNCESTON,MELBOURNE,41640,88101,869,81,476,41936076,51755956,108731,2014,1
LAUNCESTON,MELBOURNE,41671,71453,717,84.4,476,34011628,40305776,84676,2014,2
LAUNCESTON,MELBOURNE,41699,81303,787,85.5,476,38700228,45251892,95067,2014,3
LAUNCESTON,MELBOURNE,41730,76161,768,80.8,476,36252636,44867760,94260,2014,4
LAUNCESTON,MELBOURNE,41760,68294,778,73.6,476,32507944,44144716,92741,2014,5
LAUNCESTON,MELBOURNE,41791,66874,763,72,476,31832024,44183748,92823,2014,6
LAUNCESTON,MELBOURNE,41821,65883,739,77,476,31360308,40736556,85581,2014,7
LAUNCESTON,MELBOURNE,41852,64661,735,75.6,476,30778636,40696096,85496,2014,8
LAUNCESTON,MELBOURNE,41883,63886,723,74.8,476,30409736,40628504,85354,2014,9
LAUNCESTON,MELBOURNE,41913,72107,765,81.1,476,34322932,42328776,88926,2014,10
LAUNCESTON,MELBOURNE,41944,75163,761,76.1,476,35777588,47028324,98799,2014,11
LAUNCESTON,MELBOURNE,41974,84392,805,77.8,476,40170592,51665516,108541,2014,12
LAUNCESTON,MELBOURNE,42005,84677,815,76.9,476,40306252,52444252,110177,2015,1
LAUNCESTON,MELBOURNE,42036,71115,672,82.7,476,33850740,40950756,86031,2015,2
LAUNCESTON,MELBOURNE,42064,80117,763,82.7,476,38135692,46139156,96931,2015,3
LAUNCESTON,MELBOURNE,42095,75531,733,78.1,476,35952756,46056332,96757,2015,4
LAUNCESTON,MELBOURNE,42125,67219,716,72.2,476,31996244,44336544,93144,2015,5
LAUNCESTON,MELBOURNE,42156,58822,686,66.3,476,27999272,42256424,88774,2015,6
LAUNCESTON,MELBOURNE,42186,70777,724,76.7,476,33689852,43937180,92305,2015,7
LAUNCESTON,MELBOURNE,42217,63911,689,72.4,476,30421636,42037464,88314,2015,8
LAUNCESTON,MELBOURNE,42248,63760,690,72.2,476,30349760,42020328,88278,2015,9
LAUNCESTON,MELBOURNE,42278,74599,744,76.4,476,35509124,46491872,97672,2015,10
LAUNCESTON,MELBOURNE,42309,80556,804,72.2,476,38344656,53087328,111528,2015,11
LAUNCESTON,MELBOURNE,42339,89781,875,74.9,476,42735756,57040984,119834,2015,12
LAUNCESTON,MELBOURNE,42370,89103,857,74.1,476,42413028,57261848,120298,2016,1
LAUNCESTON,MELBOURNE,42401,78260,726,80.7,476,37251760,46167716,96991,2016,2
LAUNCESTON,MELBOURNE,42430,83110,758,81.6,476,39560360,48456324,101799,2016,3
LAUNCESTON,MELBOURNE,42461,80971,724,84.4,476,38542196,45686956,95981,2016,4
LAUNCESTON,MELBOURNE,42491,69338,683,80.2,476,33004888,41171144,86494,2016,5
LAUNCESTON,SYDNEY,38169,5990,64,74.8,914,5474860,7322968,8012,2004,7
LAUNCESTON,SYDNEY,38200,7782,94,66.2,914,7112748,10739500,11750,2004,8
LAUNCESTON,SYDNEY,38231,15239,173,62.5,914,13928446,22271438,24367,2004,9
LAUNCESTON,SYDNEY,38261,17416,186,66.3,914,15918224,24016264,26276,2004,10
LAUNCESTON,SYDNEY,38292,17181,177,73.2,914,15703434,21463462,23483,2004,11
LAUNCESTON,SYDNEY,38322,17663,184,70.4,914,16143982,22943228,25102,2004,12
LAUNCESTON,SYDNEY,38353,18571,182,73.6,914,16973894,23051080,25220,2005,1
LAUNCESTON,SYDNEY,38384,14804,137,80.5,914,13530856,16814858,18397,2005,2
LAUNCESTON,SYDNEY,38412,15189,148,76.1,914,13882746,18248924,19966,2005,3
LAUNCESTON,SYDNEY,38443,12027,120,74,914,10992678,14850672,16248,2005,4
LAUNCESTON,SYDNEY,38473,10825,122,65.3,914,9894050,15146808,16572,2005,5
LAUNCESTON,SYDNEY,38504,10741,118,67.4,914,9817274,14556364,15926,2005,6
LAUNCESTON,SYDNEY,38534,10960,125,64.9,914,10017440,15441116,16894,2005,7
LAUNCESTON,SYDNEY,38565,11577,124,69,914,10581378,15342404,16786,2005,8
LAUNCESTON,SYDNEY,38596,13209,120,81.3,914,12073026,14850672,16248,2005,9
LAUNCESTON,SYDNEY,38626,13144,124,76.9,914,12013616,15631228,17102,2005,10
LAUNCESTON,SYDNEY,38657,14089,119,71.9,914,12877346,17921712,19608,2005,11
LAUNCESTON,SYDNEY,38687,17977,144,75.1,914,16430978,21878418,23937,2005,12
LAUNCESTON,SYDNEY,38718,21329,152,84,914,19494706,23219256,25404,2006,1
LAUNCESTON,SYDNEY,38749,14511,112,78.6,914,13263054,16877924,18466,2006,2
LAUNCESTON,SYDNEY,38777,15872,124,78,914,14507008,18606298,20357,2006,3
LAUNCESTON,SYDNEY,38808,16295,120,78.9,914,14893630,18883240,20660,2006,4
LAUNCESTON,SYDNEY,38838,13669,126,63.1,914,12493466,19789928,21652,2006,5
LAUNCESTON,SYDNEY,38869,14028,119,70,914,12821592,18303764,20026,2006,6
LAUNCESTON,SYDNEY,38899,13961,125,65.5,914,12760354,19473684,21306,2006,7
LAUNCESTON,SYDNEY,38930,13145,123,61.7,914,12014530,19468200,21300,2006,8
LAUNCESTON,SYDNEY,38961,16773,120,80.6,914,15330522,19011200,20800,2006,9
LAUNCESTON,SYDNEY,38991,16637,124,77.7,914,15206218,19565998,21407,2006,10
LAUNCESTON,SYDNEY,39022,17206,128,76.7,914,15726284,20511988,22442,2006,11
LAUNCESTON,SYDNEY,39052,19930,153,74.3,914,18216020,24502512,26808,2006,12
LAUNCESTON,SYDNEY,39083,21142,154,79.1,914,19323788,24442188,26742,2007,1
LAUNCESTON,SYDNEY,39114,17410,120,82.6,914,15912740,19274432,21088,2007,2
LAUNCESTON,SYDNEY,39142,18254,130,79.6,914,16684156,20967160,22940,2007,3
LAUNCESTON,SYDNEY,39173,17022,120,80,914,15558108,19459060,21290,2007,4
LAUNCESTON,SYDNEY,39203,15244,124,69.3,914,13933016,20109828,22002,2007,5
LAUNCESTON,SYDNEY,39234,15286,120,72.5,914,13971404,19267120,21080,2007,6
LAUNCESTON,SYDNEY,39264,14979,124,68.1,914,13690806,20109828,22002,2007,7
LAUNCESTON,SYDNEY,39295,14801,124,67.5,914,13528114,20045848,21932,2007,8
LAUNCESTON,SYDNEY,39326,17545,120,82.1,914,16036130,19523040,21360,2007,9
LAUNCESTON,SYDNEY,39356,17781,124,82.1,914,16251834,19789928,21652,2007,10
LAUNCESTON,SYDNEY,39387,18080,128,80.8,914,16525120,20448008,22372,2007,11
LAUNCESTON,SYDNEY,39417,20663,152,78.3,914,18885982,24114062,26383,2007,12
LAUNCESTON,SYDNEY,39448,21216,145,84.9,914,19391424,22838118,24987,2008,1
LAUNCESTON,SYDNEY,39479,18169,121,87.3,914,16606466,19032222,20823,2008,2
LAUNCESTON,SYDNEY,39508,20305,134,89.6,914,18558770,20724036,22674,2008,3
LAUNCESTON,SYDNEY,39539,17431,122,80.8,914,15931934,19711324,21566,2008,4
LAUNCESTON,SYDNEY,39569,16011,124,73.2,914,14634054,20000148,21882,2008,5
LAUNCESTON,SYDNEY,39600,15277,119,74.5,914,13963178,18747054,20511,2008,6
LAUNCESTON,SYDNEY,39630,15403,122,73.5,914,14078342,19150128,20952,2008,7
LAUNCESTON,SYDNEY,39661,15249,124,75,914,13937586,18574308,20322,2008,8
LAUNCESTON,SYDNEY,39692,15573,120,78.9,914,14233722,18040532,19738,2008,9
LAUNCESTON,SYDNEY,39722,17664,122,84.2,914,16144896,19183032,20988,2008,10
LAUNCESTON,SYDNEY,39753,17675,120,84,914,16154950,19232388,21042,2008,11
LAUNCESTON,SYDNEY,39783,18800,124,85.8,914,17183200,20033052,21918,2008,12
LAUNCESTON,SYDNEY,39814,20075,124,91.5,914,18348550,20063214,21951,2009,1
LAUNCESTON,SYDNEY,39845,17382,112,91,914,15887148,17466540,19110,2009,2
LAUNCESTON,SYDNEY,39873,18662,124,89.1,914,17057068,19150128,20952,2009,3
LAUNCESTON,SYDNEY,39904,16820,120,85.6,914,15373480,17965584,19656,2009,4
LAUNCESTON,SYDNEY,39934,16966,124,77.7,914,15506924,19945308,21822,2009,5
LAUNCESTON,SYDNEY,39965,15627,120,76.6,914,14283078,18645600,20400,2009,6
LAUNCESTON,SYDNEY,39995,16189,124,77.2,914,14796746,19161096,20964,2009,7
LAUNCESTON,SYDNEY,40026,16091,123,76.4,914,14707174,19243356,21054,2009,8
LAUNCESTON,SYDNEY,40057,17137,120,82.3,914,15663218,19022168,20812,2009,9
LAUNCESTON,SYDNEY,40087,19066,124,87.9,914,17426324,19835628,21702,2009,10
LAUNCESTON,SYDNEY,40118,18754,119,89.3,914,17141156,19196742,21003,2009,11
LAUNCESTON,SYDNEY,40148,18389,124,84,914,16807546,20011116,21894,2009,12
LAUNCESTON,SYDNEY,40179,19347,134,88.9,914,17683158,19890468,21762,2010,1
LAUNCESTON,SYDNEY,40210,17932,122,91.1,914,16389848,17993004,19686,2010,2
LAUNCESTON,SYDNEY,40238,19183,134,89.1,914,17533262,19687560,21540,2010,3
LAUNCESTON,SYDNEY,40269,17048,130,84.5,914,15581872,18449090,20185,2010,4
LAUNCESTON,SYDNEY,40299,14961,131,74.8,914,13674354,18291882,20013,2010,5
LAUNCESTON,SYDNEY,40330,14547,130,73.3,914,13295958,18130104,19836,2010,6
LAUNCESTON,SYDNEY,40360,15159,136,74.3,914,13855326,18645600,20400,2010,7
LAUNCESTON,SYDNEY,40391,15531,134,75.1,914,14195334,18901520,20680,2010,8
LAUNCESTON,SYDNEY,40422,17457,130,84,914,15955698,18996576,20784,2010,9
LAUNCESTON,SYDNEY,40452,18122,136,84.8,914,16563508,19523040,21360,2010,10
LAUNCESTON,SYDNEY,40483,17760,130,87.2,914,16232640,18619094,20371,2010,11
LAUNCESTON,SYDNEY,40513,24458,194,75.7,914,22354612,29514888,32292,2010,12
LAUNCESTON,SYDNEY,40544,25054,196,77.9,914,22899356,29410692,32178,2011,1
LAUNCESTON,SYDNEY,40575,20354,163,77.4,914,18603556,24047340,26310,2011,2
LAUNCESTON,SYDNEY,40603,20745,172,73.4,914,18960930,25816844,28246,2011,3
LAUNCESTON,SYDNEY,40634,18284,131,86.7,914,16711576,19279916,21094,2011,4
LAUNCESTON,SYDNEY,40664,15595,126,79.2,914,14253830,17991176,19684,2011,5
LAUNCESTON,SYDNEY,40695,15320,119,82.9,914,14002480,16899860,18490,2011,6
LAUNCESTON,SYDNEY,40725,16048,134,76.7,914,14667872,19131848,20932,2011,7
LAUNCESTON,SYDNEY,40756,16455,134,78.1,914,15039870,19247012,21058,2011,8
LAUNCESTON,SYDNEY,40787,16485,130,81.2,914,15067290,18545060,20290,2011,9
LAUNCESTON,SYDNEY,40817,17100,132,83.2,914,15629400,18784528,20552,2011,10
LAUNCESTON,SYDNEY,40848,19745,144,81.8,914,18046930,22067616,24144,2011,11
LAUNCESTON,SYDNEY,40878,21959,170,77.9,914,20070526,25763832,28188,2011,12
LAUNCESTON,SYDNEY,40909,25281,184,81.4,914,23106834,28381528,31052,2012,1
LAUNCESTON,SYDNEY,40940,19613,144,80.6,914,17926282,22243104,24336,2012,2
LAUNCESTON,SYDNEY,40969,20259,147,80.8,914,18516726,22922206,25079,2012,3
LAUNCESTON,SYDNEY,41000,16956,124,83.2,914,15497784,18634632,20388,2012,4
LAUNCESTON,SYDNEY,41030,14615,128,69.6,914,13358110,19184860,20990,2012,5
